1380| | 64|del2|Tau|04 24 05.7|+17 26 38| 67.13| -4.11|  148| 4.80|A7V                | 2
1387| | 65|kap1|Tau|04 25 22.1|+22 17 38| 68.20|  0.63|  155| 4.22|A7IV-V             | 6
1389| | 68|del3|Tau|04 25 29.3|+17 55 41| 67.53| -3.69|  148| 4.28|A2IV               | 3
1392| | 69|ups |Tau|04 26 18.4|+22 48 49| 68.50|  1.11|  155| 4.28|A8Vn               | 3
1393| | 43|    |Eri|04 24 02.1|-34 01 01| 54.49|-54.54|  296| 3.96|K4III              |
1394| | 71|    |Tau|04 26 20.7|+15 37 06| 67.37| -6.00|  163| 4.50|F0V                | 3
1396| | 73| pi |Tau|04 26 36.4|+14 42 49| 67.29| -6.90|  465| 4.69|G7IIIaFe-1         |
1407| | 75|    |Tau|04 28 26.3|+16 21 35| 67.98| -5.35|  203| 4.97|K2IIIv             | 2
1409| | 74|eps |Tau|04 28 36.9|+19 10 49| 68.46| -2.57|  155| 3.54|G9.5IIICN0.5       | 2
1411| | 77|tet1|Tau|04 28 34.4|+15 57 44| 67.95| -5.74|  163| 3.84|K0IIIbFe-0.5       | 4
1412| | 78|tet2|Tau|04 28 39.7|+15 52 15| 67.96| -5.84|  155| 3.39|A7III              | 4
1427| |   |    |   |04 30 33.6|+16 11 38| 68.46| -5.59|  148| 4.78|A6IV               | 3
1437| | 45|    |Eri|04 31 52.6|-00 02 39| 66.19|-21.68|  496| 4.89|K3II-III           |
1444| | 86| ro |Tau|04 33 50.8|+14 50 40| 69.05| -7.04|  155| 4.65|A8V                |
1453| | 50|ups1|Eri|04 33 30.6|-29 46 00| 59.49|-50.94|  125| 4.51|K0IIICN-1          |
1454| | 58|    |Per|04 36 41.3|+41 15 53| 73.58| 19.01|  253| 4.26|K4III+A3V          | 2
1457|*| 87|alf |Tau|04 35 55.2|+16 30 33| 69.79| -5.47|   65| 0.86|K5III              | 6
1458| | 88|    |Tau|04 35 39.2|+10 09 39| 68.80|-11.74|  155| 4.25|A5m                | 2
1463| | 48| nu |Eri|04 36 19.1|-03 21 09| 66.81|-25.12|  866| 3.92|B2III              | 2
1464| | 52|ups2|Eri|04 35 33.0|-30 33 45| 59.88|-51.82|  217| 3.82|G8IIIHdelta-1      |
1465| |   |alf |Dor|04 33 59.8|-55 02 42| 37.83|-74.58|  181| 3.27|A0IIISi            | 3
1473| | 90|    |Tau|04 38 09.4|+12 30 39| 69.76| -9.50|  155| 4.27|A6V                | 3
1479| | 92|sig2|Tau|04 39 16.4|+15 55 05| 70.51| -6.17|  163| 4.70|A5Vn               | 3
1481| | 53|    |Eri|04 38 10.7|-14 18 15| 65.25|-36.00|  112| 3.87|K2IIIb             | 2
1496| | 54|    |Eri|04 40 26.4|-19 40 18| 64.73|-41.38|  362| 4.30|M4III              | 2
1497| | 94|tau |Tau|04 42 14.6|+22 57 25| 72.15|  0.71|  407| 4.29|B3V                | 5
1502| |   |alf |Cae|04 40 33.6|-41 51 50| 56.15|-62.99|   66| 4.45|F2V                | 2
1520| | 57| mu |Eri|04 45 30.1|-03 15 17| 69.34|-25.37|  543| 4.02|B5IV               |
1533| |   |    |   |04 49 54.6|+37 29 18| 75.69| 14.92|  543| 4.91|K3.5IIIBa0.2:      |
1542| |  9|alf |Cam|04 54 03.0|+66 20 34| 80.98| 43.42| 2944| 4.29|O9.5Iae            |
1543| |  1| pi3|Ori|04 49 50.3|+06 57 41| 71.92|-15.38|   26| 3.18|F6V                | 2
1544| |  2| pi2|Ori|04 50 36.7|+08 54 01| 72.37|-13.48|  203| 4.35|A1Vn               |
1551| |  2|    |Aur|04 52 37.9|+36 42 11| 76.14| 14.07|  250| 4.77|K2.5IIIbBa0.4      |
1552| |  3| pi4|Ori|04 51 12.3|+05 36 18| 72.10|-16.77|  734| 3.68|B2III+B2IV         |
1556| |  4|omi1|Ori|04 52 31.9|+14 15 02| 73.49| -8.23|  543| 4.74|S3.5/1-            |
1560| | 61|omg |Eri|04 52 53.6|-05 27 10| 71.05|-27.79|  232| 4.39|F4III+A6III        |
1567| |  8| pi5|Ori|04 54 15.0|+02 26 26| 72.49|-20.01|  761| 3.73|B3III+B0V          |
1568| |  7|    |Cam|04 57 17.1|+53 45 08| 79.27| 30.90|  407| 4.47|A1V                | 3
1570| |  7| pi1|Ori|04 54 53.7|+10 09 03| 73.59|-12.37|  120| 4.67|A0V                | 3
1577| |  3|iot |Aur|04 56 59.6|+33 09 58| 76.64| 10.45|  543| 2.69|K3II               |
1580| |  9|omi2|Ori|04 56 22.2|+13 30 52| 74.34| -9.06|  171| 4.06|K2III              | 3
1592| |  4|omg |Aur|04 59 15.3|+37 53 25| 77.64| 15.10|  163| 4.95|A1V                | 2
1601| | 10| pi6|Ori|04 58 32.8|+01 42 51| 73.54|-20.85|  556| 4.47|K2II               |
1603| | 10|bet |Cam|05 03 25.1|+60 26 32| 81.27| 37.43| 1304| 4.02|G0Ib               | 3
1605| |  7|eps |Aur|05 01 58.1|+43 49 24| 78.84| 20.94| 3862| 2.99|F0Iae              | 6
1611| | 64|    |Eri|04 59 55.7|-12 32 15| 72.00|-35.04|  296| 4.78|F0IV               |
1612| |  8|zet |Aur|05 02 28.6|+41 04 33| 78.63| 18.20|  182| 3.75|K4II+B8V           |
1617| | 65|psi |Eri|05 01 26.3|-07 10 26| 73.21|-29.76|  534| 4.81|B3V                |
1620| |102|iot |Tau|05 03 05.7|+21 35 24| 76.79| -1.20|  163| 4.64|A7V                | 2
1621| |   |    |   |05 01 25.5|-20 03 07| 71.20|-42.54|  217| 4.92|B9.5Vn             |
1637| |  9|    |Aur|05 06 40.6|+51 35 52| 80.61| 28.59|   85| 5.00|F0V                | 5
1638| | 11|    |Ori|05 04 34.1|+15 24 14| 76.54| -7.39|  407| 4.68|A0pSi              |
1641| | 10|eta |Aur|05 06 30.8|+41 14 04| 79.45| 18.28|  232| 3.18|B3V                |
1652| |   |gam1|Cae|05 04 24.3|-35 29 00| 68.41|-57.89|  191| 4.55|K3III              | 2
1654| |  2|eps |Lep|05 05 27.6|-22 22 16| 72.06|-44.96|  232| 3.18|K5IIIv             |
1656| |104|    |Tau|05 07 27.0|+18 38 42| 77.53| -4.23|   51| 5.00|G4V                | 2
1666| | 67|bet |Eri|05 07 50.9|-05 05 11| 75.28|-27.86|   90| 2.79|A3III              | 2
1674| |   |zet |Dor|05 05 30.6|-57 28 22| 48.68|-78.94|   38| 4.72|F7V                |
1676| | 15|    |Ori|05 09 41.9|+15 35 50| 77.79| -7.31|  326| 4.82|F2IV               |
1679| | 69|lam |Eri|05 09 08.7|-08 45 15| 75.21|-31.54|  862| 4.27|B2IVne             |
1689| | 11| mu |Aur|05 13 25.6|+38 29 04| 80.57| 15.43|  163| 4.88|A4m                |
1696| |  3|iot |Lep|05 12 17.8|-11 52 09| 75.76|-34.72|  250| 4.44|B8V                | 2
1698| | 17| ro |Ori|05 13 17.4|+02 51 40| 77.57|-20.08|  362| 4.44|K3III              | 3
1702| |  5| mu |Lep|05 12 55.8|-16 12 20| 75.39|-39.05|  191| 3.29|B9pHgMn            |
1705| |  4|kap |Lep|05 13 13.8|-12 56 30| 75.90|-35.81|  192| 4.36|B9V                | 2
1708|*| 13|alf |Aur|05 16 41.3|+45 59 53| 81.86| 22.86|   42| 0.08|G5IIIe+G0III       |10
1713|*| 19|bet |Ori|05 14 32.2|-08 12 06| 76.83|-31.12|  949| 0.13|B8Iae:             | 4
1726| | 16|    |Aur|05 18 10.6|+33 22 18| 81.14| 10.25|  250| 4.54|K3III              | 2
1729| | 15|lam |Aur|05 19 08.4|+40 05 57| 81.85| 16.95|   41| 4.71|G2IV-V             | 6
1735| | 20|tau |Ori|05 17 36.3|-06 50 40| 77.85|-29.84|  331| 3.59|B5III              | 4
1739| |109|    |Tau|05 19 16.5|+22 05 47| 80.57| -1.01|  217| 4.94|G8III              |
1743| |   |omi |Col|05 17 29.0|-34 53 43| 73.54|-57.73|  112| 4.83|K0IV               |
1744| |   |tet |Dor|05 13 45.4|-67 11 08|346.87|-85.42|  274| 4.83|K2.5IIIa           |
1756| |  6|lam |Lep|05 19 34.4|-13 10 37| 77.78|-36.19| 1504| 4.29|B0.5IV             |
1762| |   |    |   |05 20 26.8|-21 14 23| 77.09|-44.24|  465| 4.71|A0Vv               | 2
1765| | 22|    |Ori|05 21 45.7|-00 22 57| 79.57|-23.48|  866| 4.74|B2IV-V             |
1770| | 23|    |Ori|05 22 49.9|+03 32 40| 80.15|-19.58| 1397| 5.00|B1V                | 2
1773| | 21|sig |Aur|05 24 39.1|+37 23 08| 82.77| 14.17|  543| 4.99|K4III              | 4
1780| |111|    |Tau|05 24 25.4|+17 23 00| 81.47| -5.79|   47| 4.99|F8V                | 2
1784| | 29|    |Ori|05 23 56.8|-07 48 29| 79.58|-30.92|  181| 4.12|G8IIICN-0.5        |
1788| | 28|eta |Ori|05 24 28.6|-02 23 49| 80.16|-25.53|  152| 3.35|B1V+B2e            | 3
1789| | 25|psi1|Ori|05 24 44.8|+01 50 47| 80.54|-21.30| 1470| 4.96|B1Vpe              |
1790|*| 24|gam |Ori|05 25 07.8|+06 20 59| 80.95|-16.82|  250| 1.64|B2III              | 2
1791|*|112|bet |Tau|05 26 17.5|+28 36 27| 82.57|  5.39|  135| 1.65|B7III              | 2
1810| |114|    |Tau|05 27 38.0|+21 56 13| 82.50| -1.29|  827| 4.89|B2.5IV             | 5
1811| | 30|psi2|Ori|05 26 50.2|+03 05 44| 81.18|-20.09| 1026| 4.59|B2IV               | 3
1829|*|  9|bet |Lep|05 28 14.7|-20 45 34| 79.67|-43.91|  163| 2.84|G5II               | 5
1834| | 31|    |Ori|05 29 43.9|-01 05 32| 81.69|-24.31|  465| 4.71|K5III              | 2
1839| | 32|    |Ori|05 30 47.0|+05 56 53| 82.39|-17.30|  296| 4.20|B5V                | 2
1843| | 25|chi |Aur|05 32 43.6|+32 11 31| 84.16|  8.89| 2985| 4.79|B5Iab              |
1845| |119|    |Tau|05 32 12.7|+18 35 39| 83.40| -4.69| 2124| 4.33|M2Iab-Ib           |
1852|*| 34|del |Ori|05 32 00.3|-00 17 57| 82.36|-23.55| 1065| 2.24|B0III+O9V          | 3
1855| | 36|ups |Ori|05 31 55.8|-07 18 06| 81.91|-30.54| 1560| 4.63|B0V                |
1862| |   |eps |Col|05 31 12.7|-35 28 14| 78.70|-58.63|  296| 3.87|K1IIIa             |
1865|*| 11|alf |Lep|05 32 43.7|-17 49 20| 81.38|-41.06|  954| 2.57|F0Ib               | 3
1876| | 37|phi1|Ori|05 34 49.2|+09 29 22| 83.61|-13.81| 1546| 4.41|B0III              |
1879| | 39|lam |Ori|05 35 08.2|+09 56 03| 83.71|-13.37|  175| 3.66|O8e                | 4
1887| |   |    |   |05 35 02.6|-06 00 07| 82.88|-29.29| 1546| 4.78|B0.5V              | 2
1892| | 42|    |Ori|05 35 23.1|-04 50 18| 83.04|-28.13| 1162| 4.59|B1V                | 2
1899| | 44|iot |Ori|05 35 25.9|-05 54 36| 83.00|-29.20| 1384| 2.76|O9III              | 3
1903|*| 46|eps |Ori|05 36 12.7|-01 12 07| 83.46|-24.51| 1257| 1.69|B0Iae              | 2
1907| | 40|phi2|Ori|05 36 54.3|+09 17 26| 84.13|-14.03|  116| 4.09|K0IIIbCN-2         |
1910| |123|zet |Tau|05 37 38.6|+21 08 33| 84.78| -2.20|  465| 3.03|B4IIIpe            | 2
1922| |   |bet |Dor|05 33 37.5|-62 29 24| 52.12|-85.04| 1525| 3.76|F6Ia               |
1931| | 48|sig |Ori|05 38 44.7|-02 36 00| 84.10|-25.93| 1136| 3.80|O9.5V              | 5
1934| | 47|omg |Ori|05 39 11.1|+04 07 17| 84.50|-19.22|  654| 4.59|B3IIIe             |
1937| | 49|    |Ori|05 38 53.0|-07 12 47| 83.92|-30.54|  155| 4.81|A4V                |
1946| |126|    |Tau|05 41 17.7|+16 32 02| 85.49| -6.83|  605| 4.86|B3IV               | 2
1948| | 50|zet |Ori|05 40 45.5|-01 56 34| 84.68|-25.29| 1110| 2.05|O9.5Ibe            | 3
1949| | 50|zet |Ori|05 40 45.5|-01 56 34| 84.68|-25.29| 2255| 4.21|B0III              | 3
1952| |   |    |   |05 40 50.6|-01 07 44| 84.74|-24.48| 1008| 4.95|B2IV-V             |
1956| |   |alf |Col|05 39 38.9|-34 04 27| 82.17|-57.38|  271| 2.65|B7IVe              | 2
1963| | 51|    |Ori|05 42 28.6|+01 28 29| 85.28|-21.89|  326| 4.90|K1III              |
1983| | 13|gam |Lep|05 44 27.8|-22 26 54| 84.85|-45.82|   29| 3.60|F6V                | 3
1995| | 29|tau |Aur|05 49 10.4|+39 10 52| 87.82| 15.76|  217| 4.53|G8III              | 3
1998| | 14|zet |Lep|05 46 57.3|-14 49 19| 85.99|-38.22|   70| 3.54|A3Vn               |
2002| |132|    |Tau|05 49 00.9|+24 34 03| 87.50|  1.15|  543| 4.86|G8IIIv             | 2
2004|*| 53|kap |Ori|05 47 45.3|-09 40 11| 86.40|-33.07| 1560| 2.06|B0.5Iav            |
2010| |134|    |Tau|05 49 32.9|+12 39 04| 87.40|-10.76|  271| 4.91|B9IV               | 2
2011| | 31|ups |Aur|05 51 02.4|+37 18 20| 88.16| 13.88|  543| 4.74|M0III-IIIbFe-0.5   |
2012| | 32| nu |Aur|05 51 29.3|+39 08 55| 88.29| 15.72|  217| 3.97|K0III*             | 2
2015| |   |del |Dor|05 44 46.5|-65 44 08| 26.45|-88.25|  148| 4.35|A7V                |
2020| |   |bet |Pic|05 47 17.1|-51 03 59| 82.54|-74.42|   63| 3.85|A5V                |
2029| | 30| xi |Aur|05 54 50.7|+55 42 25| 89.14| 32.27|  250| 5.00|A2V                |
2034| |136|    |Tau|05 53 19.6|+27 36 44| 88.52|  4.18|  465| 4.59|A0V                | 3
2035| | 15|del |Lep|05 51 19.2|-20 52 45| 87.17|-44.30|  112| 3.85|G8IIIwkCN*         |
2037| | 56|    |Ori|05 52 26.4|+01 51 19| 87.97|-21.57|  660| 4.78|K1.5IIb            | 2
2040| |   |bet |Col|05 50 57.5|-35 46 06| 86.42|-59.18|   88| 3.12|K2III              |
2042| |   |gam |Pic|05 49 49.6|-56 10 00| 82.18|-79.54|  181| 4.51|K1III              |
2047| | 54|chi1|Ori|05 54 22.9|+20 16 34| 88.68| -3.16|   28| 4.41|G0V                | 3
2056| |   |lam |Col|05 53 06.8|-33 48 05| 87.36|-57.22|  362| 4.87|B5V                |
2061|*| 58|alf |Ori|05 55 10.3|+07 24 25| 88.75|-16.03|  465| 0.50|M1-2Ia-Iab         | 6
2077| | 33|del |Aur|05 59 31.6|+54 17 05| 89.92| 30.85|  141| 3.72|K0III              | 4
2084| |139|    |Tau|05 57 59.6|+25 57 14| 89.55|  2.52| 3443| 4.82|B0.5II             |
2085| | 16|eta |Lep|05 56 24.2|-14 10 04| 88.90|-37.60|   49| 3.72|F1III              |
2087| |   | xi |Col|05 55 29.8|-37 07 15| 88.17|-60.55|  362| 4.97|K1III              |
2088| | 34|bet |Aur|05 59 31.7|+44 56 51| 89.91| 21.51|   83| 1.90|A2IV               | 3
2091| | 35| pi |Aur|05 59 56.1|+45 56 13| 89.99| 22.50|  727| 4.25|M3II               |
2095| | 37|tet |Aur|05 59 43.2|+37 12 45| 89.94| 13.77|  181| 2.62|A0pSi              | 4
2102| |   |    |   |05 54 06.1|-63 05 23| 79.09|-86.47|   90| 4.65|K1III-IV           |
2106| |   |gam |Col|05 57 32.2|-35 17 00| 89.03|-58.72|  675| 4.36|B2.5IV             | 2
2113| |   |    |   |06 00 03.3|-03 04 27| 90.02|-26.51|  465| 4.52|K2IIIv             |
2120| |   |eta |Col|05 59 08.7|-42 48 55| 89.61|-66.25|  543| 3.96|K0III              |
2124| | 61| mu |Ori|06 02 23.0|+09 38 51| 90.60|-13.79|  155| 4.12|A2V                | 3
2128| |  3|    |Mon|06 01 50.3|-10 35 53| 90.55|-34.04|  624| 4.94|B5III              | 2
2134| |  1|    |Gem|06 04 07.2|+23 15 48| 90.95| -0.17|  155| 4.15|G7III              | 4
2135| | 62|chi2|Ori|06 03 55.2|+20 08 18| 90.92| -3.30| 3364| 4.63|B2Iave             | 2
2148| | 17|    |Lep|06 04 59.0|-16 29 04| 91.56|-39.92|  198| 4.93|A2eShell           |
2155| | 18|tet |Lep|06 06 09.3|-14 56 07| 91.90|-38.36|  171| 4.67|A1Vn               |
2159| | 67| nu |Ori|06 07 34.3|+14 46 06| 91.85| -8.66|  543| 4.42|B3V                |
2198| | 69|    |Ori|06 12 03.3|+16 07 50| 92.92| -7.28|  461| 4.92|B5Vn               |
2199| | 70| xi |Ori|06 11 56.4|+14 12 31| 92.93| -9.20|  544| 4.48|B3IV               | 3
2209| |   |    |   |06 18 50.8|+69 19 12| 92.39| 45.92|  181| 4.80|A0Vn               |
2212| |   |del |Pic|06 10 17.9|-54 58 07| 97.33|-78.34| 1553| 4.81|B3III+O9V          |
2215| |  1|    |Lyn|06 17 54.9|+61 30 55| 92.71| 38.12|  559| 4.98|M3IIIab            |
2216| |  7|eta |Gem|06 14 52.6|+22 30 24| 93.44| -0.89|  362| 3.28|M3III              | 3
2219| | 44|kap |Aur|06 15 22.6|+29 29 53| 93.36|  6.10|  171| 4.35|G8.5IIIb           |
2227| |  5|gam |Mon|06 14 51.3|-06 16 29| 94.25|-29.66|  195| 3.96|K3III              | 2
2238| |  2|    |Lyn|06 19 37.3|+59 00 39| 93.10| 35.62|  155| 4.48|A2Vs               |
2256| |   |kap |Col|06 16 33.0|-35 08 26| 96.48|-58.49|  191| 4.37|K0III              |
2275| |   |    |   |06 19 59.5|-02 56 40| 95.57|-26.29|  543| 4.90|M1III              |
2282| |  1|zet |CMa|06 20 18.7|-30 03 48| 97.38|-53.37|  362| 3.02|B2.5V              | 2
2286| | 13| mu |Gem|06 22 57.6|+22 30 49| 95.30| -0.82|  232| 2.87|M3IIIab            | 3
2289| | 46|psi1|Aur|06 24 53.8|+49 17 17| 94.51| 25.95| 3154| 4.75|K5-M0Iab-Ib        |
2294| |  2|bet |CMa|06 22 41.9|-17 57 22| 97.19|-41.25|  543| 1.97|B1II-III           | 2
2296| |   |del |Col|06 22 06.7|-33 26 11| 98.42|-56.71|  250| 3.85|G7II               |
2298| |  8|eps |Mon|06 23 46.0|+04 35 34| 96.25|-18.72|  130| 4.44|A5IV               | 3
2326|*|   |alf |Car|06 23 57.2|-52 41 44|104.96|-75.82|  326|-0.72|F0II               |
2343| | 18| nu |Gem|06 28 57.7|+20 12 43| 96.80| -3.06|  543| 4.14|B6IIIe             | 8
2356| | 11|bet |Mon|06 28 48.9|-07 01 59| 98.28|-30.27|  459| 4.60|B3Ve               | 4
2361| |   |lam |CMa|06 28 10.1|-32 34 49|100.58|-55.76|  407| 4.48|B4V                |
2385| | 13|    |Mon|06 32 54.2|+07 19 58| 98.48|-15.86| 2825| 4.50|A0Ib               |
2387| |  4| xi1|CMa|06 31 51.3|-23 25 06|100.66|-46.56| 1490| 4.33|B0.5IV             | 3
2414| |  5| xi2|CMa|06 35 03.3|-22 57 53|101.66|-46.05|  465| 4.54|A0V                |
2421|*| 24|gam |Gem|06 37 42.7|+16 23 57| 99.10| -6.74|  105| 1.92|A0IV               | 3
2427| | 50|psi2|Aur|06 39 19.8|+42 29 20| 97.67| 19.31|  465| 4.82|K3III              | 3
2429| |  7| nu2|CMa|06 36 41.0|-19 15 22|101.74|-42.32|   65| 3.91|K1III              |
2435| |   |    |   |06 34 58.5|-52 58 32|111.83|-75.75| 1065| 4.39|A0II               |
2443| |  8| nu3|CMa|06 37 53.3|-18 14 15|102.00|-41.28|  465| 4.42|K1III              |
2450| |   |    |   |06 39 16.6|-14 08 45|101.98|-37.18|  569| 4.82|K2II               |
2451| |   | nu |Pup|06 37 45.6|-43 11 45|107.15|-66.07|  465| 3.17|B8III              |
2456| | 15|    |Mon|06 40 58.6|+09 53 44|100.37|-13.18| 3169| 4.66|O7Ve               |13
2462| |   |    |   |06 38 37.6|-48 13 13|110.06|-70.99|  465| 4.93|G8III              | 2
2470| | 12|    |Lyn|06 46 14.1|+59 26 30| 97.26| 36.29|  232| 4.87|A3V                | 4
2473| | 27|eps |Gem|06 43 55.9|+25 07 52| 99.94|  2.07|  754| 2.98|G8Ib               | 2
2478| | 30|    |Gem|06 43 59.2|+13 13 40|100.86| -9.80|  296| 4.49|K0IIICN1Ca1        | 2
2484| | 31| xi |Gem|06 45 17.3|+12 53 44|101.21|-10.10|   57| 3.36|F5III              |
2491|*|  9|alf |CMa|06 45 08.9|-16 42 58|104.08|-39.61|    8|-1.46|A1Vm               | 4
2503| | 17|    |Mon|06 47 19.8|+08 02 14|102.13|-14.91|  543| 4.76|K4III              |
2506| | 18|    |Mon|06 47 51.6|+02 24 44|102.78|-20.50|  407| 4.46|K0IIIBa0.1         |
2527| |   |    |   |07 00 04.0|+76 58 39| 95.68| 53.83|  191| 4.55|K4III              |
2538| | 13|kap |CMa|06 49 50.4|-32 30 31|108.57|-55.15|  906| 3.89|B1.5IVne           |
2540| | 34|tet |Gem|06 52 47.3|+33 57 40|101.12| 11.03|  203| 3.60|A3III              | 3
2549| |   |    |   |06 50 52.3|-34 22 02|109.46|-56.95|  292| 4.99|K5III              |
2550| |   |alf |Pic|06 48 11.4|-61 56 29|144.12|-83.04|  101| 3.27|A7IV               |
2553| |   |tau |Pup|06 49 56.1|-50 36 53|117.73|-72.85|  191| 2.93|K1III              |
2554| |   |    |   |06 49 51.3|-53 37 20|121.23|-75.71|  619| 4.40|G6II               |
2560| | 15|    |Lyn|06 57 16.5|+58 25 21| 99.15| 35.44|  171| 4.35|G5III-IV           | 4
2564| | 38|    |Gem|06 54 38.6|+13 10 40|103.49| -9.62|   93| 4.65|F0Vp               | 3
2571| | 15|    |CMa|06 53 32.8|-20 13 27|107.24|-42.87| 1611| 4.83|B1IV               |
2574| | 14|tet |CMa|06 54 11.3|-12 02 19|106.18|-34.72|  271| 4.08|K4III              |
2580| | 16|omi1|CMa|06 54 07.8|-24 11 02|108.16|-46.77| 2673| 3.87|K2Iab              |
2585| | 16|    |Lyn|06 57 37.0|+45 05 39|100.93| 22.20|  232| 4.90|A2Vn               |
2590| | 19| pi |CMa|06 55 37.3|-20 08 11|107.88|-42.72|   95| 4.69|F2                 | 2
2593| | 18| mu |CMa|06 56 06.6|-14 02 37|107.04|-36.66|  205| 5.00|G5III+A2           | 4
2596| | 20|iot |CMa|06 56 08.1|-17 03 15|107.52|-39.64| 1687| 4.37|B3II               |
2608| |   |    |   |06 56 16.0|-48 43 16|119.09|-70.74|  392| 4.95|M1III              |
2618|*| 21|eps |CMa|06 58 37.5|-28 58 20|110.76|-51.36|  465| 1.50|B2II               | 2
2646| | 22|sig |CMa|07 01 43.1|-27 56 06|111.56|-50.23| 2877| 3.43|K7Ib               | 2
2648| | 19|    |Mon|07 02 54.6|-04 14 21|107.62|-26.72| 1497| 5.00|B1V                |
2650| | 43|zet |Gem|07 04 06.5|+20 34 13|104.99| -2.04| 1546| 3.79|F7-G3Ib            | 6
2653| | 24|omi2|CMa|07 03 01.4|-23 50 00|111.00|-46.13| 2773| 3.01|B3Iab              |
2657| | 23|gam |CMa|07 03 45.4|-15 38 00|109.61|-37.99|  407| 4.11|B8II               |
2672| |   |    |   |07 03 53.7|-49 35 02|123.55|-71.17|  203| 4.93|A4IV               |
2693| | 25|del |CMa|07 08 23.4|-26 23 35|113.40|-48.45| 2735| 1.84|F8Ia               |
2696| | 63|    |Aur|07 11 39.3|+39 19 14|104.39| 16.77|  465| 4.99|K4III-IIIa         |
2697| | 46|tau |Gem|07 11 08.3|+30 14 43|105.44|  7.75|  326| 4.42|K2III              | 3
2701| | 20|    |Mon|07 10 13.6|-04 14 14|109.64|-26.49|  217| 4.92|K0III              | 4
2702| |   |    |   |07 08 51.0|-39 39 21|118.43|-61.41|  915| 4.83|B2IV-V             |
2714| | 22|del |Mon|07 11 51.8|-00 29 34|109.54|-22.72|  407| 4.15|A2V                | 2
2717| | 51|    |Gem|07 13 22.2|+16 09 32|107.70| -6.16|  678| 5.00|M4IIIab            | 3
2736| |   |gam2|Vol|07 08 45.0|-70 29 57|219.86|-82.62|  141| 3.78|K0III              | 2
2740| |   |    |   |07 12 33.6|-46 45 34|124.74|-68.02|   69| 4.49|F0IV               |
2742| |   |    |   |07 31 04.5|+82 24 42| 95.77| 59.43|  543| 4.96|M4IIIa             |
2745| | 27|    |CMa|07 14 15.1|-26 21 09|115.33|-48.17|  751| 4.65|B3IIIe             | 2
2746| |   |    |   |07 13 13.3|-45 10 59|123.71|-66.49|  191| 4.89|A0pSi              |
2749| | 28|omg |CMa|07 14 48.6|-26 46 22|115.63|-48.56|  567| 3.82|B2IV-Ve            |
2762| |   |    |   |07 14 38.1|-48 16 18|127.09|-69.32|  362| 4.76|B8-9V              | 2
2763| | 54|lam |Gem|07 18 05.5|+16 32 25|108.78| -5.64|   95| 3.58|A3V                | 3
2764| |   |    |   |07 16 36.7|-23 18 56|115.26|-45.09| 1750| 4.79|K3Ib               | 2
2766| |   |    |   |07 16 34.9|-27 52 52|116.55|-49.57|  465| 4.60|M3III              |
2773| |   | pi |Pup|07 17 08.5|-37 05 51|120.30|-58.53|   89| 2.70|K3Ib               | 2
2777| | 55|del |Gem|07 20 07.3|+21 58 56|108.52| -0.18|   59| 3.53|F2IV               | 3
2781| | 29|    |CMa|07 18 40.3|-24 33 32|116.26|-46.22| 3154| 4.95|O7e+O7:            |
2782| | 30|tau |CMa|07 18 42.4|-24 57 15|116.38|-46.61| 3013| 4.40|O9Ib               | 5
2787| |   |    |   |07 18 18.4|-36 44 03|120.56|-58.11|  633| 4.67|B2V+B3IVne         | 4
2803| |   |del |Vol|07 16 49.8|-67 57 27|199.43|-82.48|  727| 3.98|F6II               |
2812| |   |    |   |07 22 13.5|-19 01 00|115.94|-40.62|  543| 4.96|B7IV               |
2818| | 21|    |Lyn|07 26 42.8|+49 12 42|105.71| 26.95|  250| 4.63|A1V                |
2821| | 60|iot |Gem|07 25 43.5|+27 47 53|108.96|  5.76|  130| 3.79|G9IIIbHdelta-1     |
2827| | 31|eta |CMa|07 24 05.6|-29 18 11|119.54|-50.61| 2472| 2.44|B5Ia               | 2
2828| |  2|eps |CMi|07 25 38.8|+09 16 34|111.66|-12.57|  244| 4.99|G6.5IIb            |
2845| |  3|bet |CMi|07 27 09.0|+08 17 21|112.19|-13.49|  171| 2.89|B8Ve               | 5
2852| | 62| ro |Gem|07 29 06.6|+31 47 04|109.09|  9.81|   60| 4.18|F0V                | 4
2854| |  4|gam |CMi|07 28 09.7|+08 55 32|112.35|-12.82|  407| 4.30|K3III              | 4
2864| |  6|    |CMi|07 29 47.7|+12 00 24|112.27| -9.71|  214| 4.55|K1IIIBa0.5         |
2874| |   |    |   |07 29 51.4|-23 01 28|119.38|-44.20| 2224| 4.86|A5Ib               | 2
2878| |   |sig |Pup|07 29 13.8|-43 18 05|128.69|-63.77|  191| 3.25|K5III              | 2
2881| |   |    |   |07 30 42.5|-30 57 44|122.38|-51.88| 2286| 4.65|G3Ib               |
2890|*| 66|alf |Gem|07 34 35.9|+31 53 18|110.24| 10.10|   51| 1.58|A2Vm               | 4
2891| | 66|alf |Gem|07 34 35.9|+31 53 18|110.24| 10.10|   51| 1.58|A1V                | 4
2902| |   |    |   |07 33 47.8|-14 31 26|118.31|-35.69| 8063| 4.98|M2Iabpe+B2V        |
2905| | 69|ups |Gem|07 35 55.3|+26 53 44|111.34|  5.22|  250| 4.06|M0III-IIIb         | 2
2906| |   |    |   |07 34 03.1|-22 17 46|120.47|-43.28|   85| 4.45|F6IV               |
